endTime,artistName,trackName,msPlayed,dia,año_mes,fecha_año_mes
2025-04-19 01:23,Parcels,Overnight,16102,19,2025-04,2025-04-01
2025-04-19 01:24,Kali Uchis,telepatía,19989,19,2025-04,2025-04-01
2025-04-19 01:25,"Tyler, The Creator",See You Again (feat. Kali Uchis),79722,19,2025-04,2025-04-01
2025-04-19 01:25,Gorillaz,She's My Collar (feat. Kali Uchis),11925,19,2025-04,2025-04-01
2025-04-19 01:27,Kali Uchis,Moonlight,83733,19,2025-04,2025-04-01
2025-04-19 01:32,Thundercat,No More Lies,327217,19,2025-04,2025-04-01
2025-04-19 01:36,Empire Of The Sun,We Are The People,22698,19,2025-04,2025-04-01
2025-04-19 01:36,L'Impératrice,Amour Ex Machina,237807,19,2025-04,2025-04-01
2025-04-19 01:41,L'Impératrice,Sweet & Sublime (feat. Erick the Architect),285793,19,2025-04,2025-04-01
2025-04-19 01:45,L'Impératrice,Girl!,234158,19,2025-04,2025-04-01
2025-04-19 14:18,Juana Rozas,QUÉ IMPORTA,0,19,2025-04,2025-04-01
2025-04-19 14:18,Parcels,Myenemy,10453,19,2025-04,2025-04-01
2025-04-19 14:18,Parcels,Myenemy,3976,19,2025-04,2025-04-01
2025-04-19 14:19,L'Impératrice,Fou,6869,19,2025-04,2025-04-01
2025-04-19 14:19,Unknown Artist,Unknown Track,2533,19,2025-04,2025-04-01
2025-04-19 14:19,Unknown Artist,Unknown Track,0,19,2025-04,2025-04-01
2025-04-19 14:22,Ghost,Spillways,196946,19,2025-04,2025-04-01
2025-04-19 14:25,Iron Maiden,Invaders - 2015 Remaster,203386,19,2025-04,2025-04-01
2025-04-19 14:29,Bandalos Chinos,Una Señal,179213,19,2025-04,2025-04-01
2025-04-19 14:33,Winona Riders,¿Así Que Te Gusta Hacerte El Lou Reed?,245451,19,2025-04,2025-04-01
2025-04-19 14:36,CA7RIEL & Paco Amoroso,IMPOSTOR,157937,19,2025-04,2025-04-01
2025-04-19 14:36,Unknown Artist,Unknown Track,3996,19,2025-04,2025-04-01
2025-04-19 14:36,Unknown Artist,Unknown Track,6452,19,2025-04,2025-04-01
2025-04-19 14:40,Andrés Calamaro,El día de la mujer mundial,209240,19,2025-04,2025-04-01
2025-04-19 14:42,Led Zeppelin,Good Times Bad Times - 1993 Remaster,166266,19,2025-04,2025-04-01
2025-04-19 14:46,Ghost,The Future Is A Foreign Land,225224,19,2025-04,2025-04-01
2025-04-19 14:47,Los Abuelos De La Nada,Cosas Mías - Remastered 1995,32948,19,2025-04,2025-04-01
2025-04-19 14:53,Unknown Artist,Unknown Track,2690,19,2025-04,2025-04-01
2025-04-19 14:53,Unknown Artist,Unknown Track,8385,19,2025-04,2025-04-01
2025-04-19 14:53,Winona Riders,Tiempo De Jazz,387948,19,2025-04,2025-04-01
2025-04-19 14:56,Justice,Valentine,176253,19,2025-04,2025-04-01
2025-04-19 22:47,Jamiroquai,Main Vein,64129,19,2025-04,2025-04-01
2025-04-20 01:18,Jamiroquai,Main Vein,3584,20,2025-04,2025-04-01
2025-04-20 01:21,Gorillaz,Tomorrow Comes Today,193600,20,2025-04,2025-04-01
2025-04-20 12:07,Foo Fighters,The Pretender,269373,20,2025-04,2025-04-01
2025-04-20 12:10,Martín Buscaglia,"Cerebro, Orgasmo, Envidia & Sofía",131184,20,2025-04,2025-04-01
2025-04-20 12:10,Massacre,Muñeca Roja,37097,20,2025-04,2025-04-01
2025-04-20 12:11,Massacre,Mi Cabeza Se Ha Ido,56448,20,2025-04,2025-04-01
2025-04-20 12:11,Unknown Artist,Unknown Track,1450,20,2025-04,2025-04-01
2025-04-20 12:20,Daft Punk,Give Life Back to Music,275386,20,2025-04,2025-04-01
2025-04-20 19:23,Matt Duncan,Rube Goldberg Machine,118029,20,2025-04,2025-04-01
2025-04-20 19:24,Bootsy Collins,Album of the Year #1 Funkateer,68586,20,2025-04,2025-04-01
2025-04-20 19:28,Bootsy Collins,Album of the Year #1 Funkateer,186219,20,2025-04,2025-04-01
2025-04-20 19:33,Bootsy Collins,The JB's Tribute Pastor P,299813,20,2025-04,2025-04-01
2025-04-20 19:38,Bootsy Collins,Bootdullivan is Soopafly,298688,20,2025-04,2025-04-01
2025-04-20 19:45,Bootsy Collins,The InFluencers,152581,20,2025-04,2025-04-01
2025-04-20 19:47,Bootsy Collins,The InFluencers,124331,20,2025-04,2025-04-01
2025-04-20 19:51,Bootsy Collins,Bubble Pop,227680,20,2025-04,2025-04-01
2025-04-20 19:52,Bootsy Collins,Fishnets,57592,20,2025-04,2025-04-01
2025-04-20 19:54,Bootsy Collins,Fishnets,174112,20,2025-04,2025-04-01
2025-04-20 19:58,Bootsy Collins,Satellite,206693,20,2025-04,2025-04-01
2025-04-20 20:02,Bootsy Collins,Ubiquitous,262733,20,2025-04,2025-04-01
2025-04-20 20:07,Bootsy Collins,Hundo P,262466,20,2025-04,2025-04-01
2025-04-20 20:11,Bootsy Collins,Chicken & Fries,254626,20,2025-04,2025-04-01
2025-04-20 20:16,Bootsy Collins,Pure Perfection,306200,20,2025-04,2025-04-01
2025-04-20 20:20,Bootsy Collins,Anybody Out There,238906,20,2025-04,2025-04-01
2025-04-20 20:23,Bootsy Collins,BeWild,204160,20,2025-04,2025-04-01
2025-04-20 20:27,Bootsy Collins,Alien Flytrap,204015,20,2025-04,2025-04-01
2025-04-21 22:24,King Gizzard & The Lizard Wizard,Deadstick,0,21,2025-04,2025-04-01
2025-04-21 22:25,King Gizzard & The Lizard Wizard,Deadstick,1430,21,2025-04,2025-04-01
2025-04-21 22:29,Ghost,Lachryma,276400,21,2025-04,2025-04-01
2025-04-21 22:34,Ghost,Mary On A Cross,244804,21,2025-04,2025-04-01
2025-04-21 22:37,Ghost,Satanized,236800,21,2025-04,2025-04-01
2025-04-21 22:41,Ghost,Spillways,196946,21,2025-04,2025-04-01
2025-04-21 22:45,Ghost,Square Hammer,239293,21,2025-04,2025-04-01
2025-04-21 23:13,Ghost,Dance Macabre,144649,21,2025-04,2025-04-01
2025-04-21 23:16,Ghost,Dance Macabre,74943,21,2025-04,2025-04-01
2025-04-21 23:20,Ghost,Kiss The Go-Goat,51427,21,2025-04,2025-04-01
2025-04-21 23:20,Loaded Honey,Don't Speak,9500,21,2025-04,2025-04-01
2025-04-21 23:20,Loaded Honey,Don't Speak,110,21,2025-04,2025-04-01
2025-04-21 23:24,Jamiroquai,Virtual Insanity - Remastered 2006,229360,21,2025-04,2025-04-01
2025-04-21 23:28,Jamiroquai,Cosmic Girl - Remastered 2013,244146,21,2025-04,2025-04-01
2025-04-21 23:32,Jamiroquai,Seven Days in Sunny June,237866,21,2025-04,2025-04-01
2025-04-21 23:37,Jamiroquai,Little L,295400,21,2025-04,2025-04-01
2025-04-21 23:42,Jamiroquai,Canned Heat,331760,21,2025-04,2025-04-01
2025-04-21 23:46,Jamiroquai,Alright - Remastered 2013,263920,21,2025-04,2025-04-01
2025-04-21 23:50,Jamiroquai,Cloud 9,236946,21,2025-04,2025-04-01
2025-04-21 23:54,Jamiroquai,You Give Me Something,199600,21,2025-04,2025-04-01
2025-04-22 00:00,Jamiroquai,Talullah,362066,22,2025-04,2025-04-01
2025-04-22 00:04,Jamiroquai,Space Cowboy (Classic Radio),243913,22,2025-04,2025-04-01
2025-04-22 00:08,Jamiroquai,Everyday - Remastered 2013,268466,22,2025-04,2025-04-01
2025-04-22 00:12,Jamiroquai,Love Foolosophy - Radio Edit,224493,22,2025-04,2025-04-01
2025-04-22 00:16,Jamiroquai,Falling,225173,22,2025-04,2025-04-01
2025-04-22 00:19,Jamiroquai,White Knuckle Ride,213693,22,2025-04,2025-04-01
2025-04-22 00:23,Jamiroquai,When You Gonna Learn?,230053,22,2025-04,2025-04-01
2025-04-22 00:27,Jamiroquai,Drifting Along - Remastered 2013,245786,22,2025-04,2025-04-01
2025-04-22 00:31,Jamiroquai,Picture of My Life,223626,22,2025-04,2025-04-01
2025-04-22 00:36,Jamiroquai,Shake It On,314493,22,2025-04,2025-04-01
2025-04-22 00:42,Jamiroquai,Too Young to Die,365733,22,2025-04,2025-04-01
2025-04-22 00:47,Jamiroquai,Half the Man,289680,22,2025-04,2025-04-01
2025-04-22 00:53,Jamiroquai,Corner of the Earth,338960,22,2025-04,2025-04-01
2025-04-22 00:58,Jamiroquai,Summer Girl,331800,22,2025-04,2025-04-01
2025-04-22 01:07,Jamiroquai,Blow Your Mind,512280,22,2025-04,2025-04-01
2025-04-22 01:12,Jamiroquai,Time Won't Wait,301733,22,2025-04,2025-04-01
2025-04-22 01:16,Jamiroquai,Travelling Without Moving - Remastered 2013,220080,22,2025-04,2025-04-01
2025-04-22 01:20,Jamiroquai,Something About You,238533,22,2025-04,2025-04-01
2025-04-22 01:24,Jamiroquai,Runaway - Remastered 2006,226613,22,2025-04,2025-04-01
2025-04-22 01:29,Jamiroquai,(Don't) Give Hate a Chance,300226,22,2025-04,2025-04-01
2025-04-22 01:33,Jamiroquai,Blue Skies,231666,22,2025-04,2025-04-01
2025-04-22 01:37,Jamiroquai,Automaton,287960,22,2025-04,2025-04-01
2025-04-22 01:42,Jamiroquai,Deeper Underground - Full Version,286212,22,2025-04,2025-04-01
2025-04-22 01:47,Jamiroquai,"If I Like It, I Do It",292666,22,2025-04,2025-04-01
2025-04-22 01:51,Jamiroquai,Stillness in Time,256640,22,2025-04,2025-04-01
2025-04-22 01:56,Jamiroquai,Dynamite,295400,22,2025-04,2025-04-01
2025-04-22 01:59,Dua Lipa,Break My Heart / Cosmic Girl (Dimitri From Paris Edit) [Mixed],180040,22,2025-04,2025-04-01
2025-04-22 02:03,Jamiroquai,Emergency on Planet Earth,245173,22,2025-04,2025-04-01
2025-04-22 02:09,Jamiroquai,High Times - Remastered 2013,360013,22,2025-04,2025-04-01
2025-04-22 02:16,Jamiroquai,Morning Glory,383973,22,2025-04,2025-04-01
2025-04-22 02:20,Jamiroquai,Hot Tequila Brown,278240,22,2025-04,2025-04-01
2025-04-22 20:26,Jamiroquai,Black Capricorn Day,72589,22,2025-04,2025-04-01
2025-04-22 20:55,Kamasi Washington,Lesanu,48663,22,2025-04,2025-04-01
2025-04-22 20:56,Snarky Puppy,Soro (Afriki),44597,22,2025-04,2025-04-01
2025-04-22 21:06,Kamasi Washington,Asha The First,1574,22,2025-04,2025-04-01
2025-04-22 23:31,Jamiroquai,All Good In The Hood,832,22,2025-04,2025-04-01
2025-04-22 23:32,Jamiroquai,Manifest Destiny,9194,22,2025-04,2025-04-01
2025-04-23 16:35,Doechii,Anxiety,3730,23,2025-04,2025-04-01
2025-04-23 16:35,Ghost,Peacefield,169002,23,2025-04,2025-04-01
2025-04-24 19:39,Doechii,Anxiety,155757,24,2025-04,2025-04-01
2025-04-24 20:20,Ghost,Peacefield,1429,24,2025-04,2025-04-01
2025-04-24 20:26,Ghost,Peacefield,339361,24,2025-04,2025-04-01
2025-04-24 21:06,Ghost,Lachryma,166969,24,2025-04,2025-04-01
2025-04-24 21:08,Ghost,Lachryma,109429,24,2025-04,2025-04-01
2025-04-24 21:12,Ghost,Satanized,236800,24,2025-04,2025-04-01
2025-04-24 21:23,Ghost,Lachryma,618,24,2025-04,2025-04-01
2025-04-24 21:24,Ghost,Satanized,105108,24,2025-04,2025-04-01
2025-04-25 01:17,Sergio Mendes & Brasil '77,País Tropical,71190,25,2025-04,2025-04-01
2025-04-25 01:18,Sergio Mendes & Brasil '77,So Many People,43818,25,2025-04,2025-04-01
2025-04-25 01:18,Sergio Mendes & Brasil '77,Morro Velho,18112,25,2025-04,2025-04-01
2025-04-25 01:18,Sergio Mendes & Brasil '77,Zanzibar,2538,25,2025-04,2025-04-01
2025-04-25 01:19,Geordie Greep,Terra,11712,25,2025-04,2025-04-01
2025-04-25 01:19,Geordie Greep,Blues,15402,25,2025-04,2025-04-01
2025-04-25 01:20,Geordie Greep,"Holy, Holy",2368,25,2025-04,2025-04-01
2025-04-25 01:23,Illya Kuryaki & The Valderramas,Latin Geisha,156286,25,2025-04,2025-04-01
2025-04-25 03:03,Ghost,Peacefield,2496,25,2025-04,2025-04-01
2025-04-25 12:36,Ghost,Peacefield,1706,25,2025-04,2025-04-01
2025-04-25 12:36,Lali,33,0,25,2025-04,2025-04-01
2025-04-25 14:53,Lali,33,0,25,2025-04,2025-04-01
2025-04-25 14:53,Lali,33,2310,25,2025-04,2025-04-01
2025-04-25 14:53,Lali,33,1050,25,2025-04,2025-04-01
2025-04-25 14:53,Lali,33,1380,25,2025-04,2025-04-01
2025-04-25 14:53,Lali,33,990,25,2025-04,2025-04-01
2025-04-25 14:54,Ghost,Peacefield,27818,25,2025-04,2025-04-01
2025-04-25 14:54,Lali,33,630,25,2025-04,2025-04-01
2025-04-25 14:57,Lali,33,2100,25,2025-04,2025-04-01
2025-04-25 20:02,Lali,33,0,25,2025-04,2025-04-01
2025-04-25 20:03,C418,Key,64021,25,2025-04,2025-04-01
2025-04-25 20:04,Lali,33,0,25,2025-04,2025-04-01
2025-04-25 20:04,C418,Door,40301,25,2025-04,2025-04-01
2025-04-25 20:06,Ghost,Peacefield,153834,25,2025-04,2025-04-01
2025-04-25 20:06,Ghost,Lachryma,1322,25,2025-04,2025-04-01
2025-04-25 20:07,Ghost,Satanized,831,25,2025-04,2025-04-01
2025-04-25 20:10,Ghost,Guiding Lights,203221,25,2025-04,2025-04-01
2025-04-25 20:10,Ghost,De Profundis Borealis,7661,25,2025-04,2025-04-01
2025-04-25 20:31,Ghost,De Profundis Borealis,263893,25,2025-04,2025-04-01
2025-04-25 20:35,Ghost,Cenotaph,256675,25,2025-04,2025-04-01
2025-04-25 20:36,Ghost,Missilia Amori,45979,25,2025-04,2025-04-01
2025-04-25 20:37,Ghost,Cenotaph,1546,25,2025-04,2025-04-01
2025-04-25 20:37,C418,Door,70517,25,2025-04,2025-04-01
2025-04-25 20:42,Ghost,Missilia Amori,270720,25,2025-04,2025-04-01
2025-04-25 21:13,Ghost,Marks Of The Evil One,142983,25,2025-04,2025-04-01
2025-04-25 21:14,Sergio Mendes & Brasil '77,Tonga (A Tonga Da Mironga Do Kabulete),6677,25,2025-04,2025-04-01
2025-04-25 21:14,Sergio Mendes & Brasil '77,País Tropical,74581,25,2025-04,2025-04-01
2025-04-25 21:15,C418,Door,39552,25,2025-04,2025-04-01
2025-04-25 21:16,C418,Minecraft,17792,25,2025-04,2025-04-01
2025-04-25 21:17,SEATBELTS,Tank!,32938,25,2025-04,2025-04-01
2025-04-25 22:07,Primal Scream,Movin' on Up,1194,25,2025-04,2025-04-01
2025-04-25 22:39,Primal Scream,Movin' on Up,226390,25,2025-04,2025-04-01
2025-04-25 22:43,Ghost,Cenotaph,4266,25,2025-04,2025-04-01
2025-04-25 22:43,Primal Scream,Slip Inside This House,289690,25,2025-04,2025-04-01
2025-04-25 22:43,Ghost,Missilia Amori,511,25,2025-04,2025-04-01
2025-04-25 22:43,Ghost,De Profundis Borealis,1536,25,2025-04,2025-04-01
2025-04-25 22:48,Ghost,Marks Of The Evil One,254207,25,2025-04,2025-04-01
2025-04-25 22:53,Ghost,Umbra,228530,25,2025-04,2025-04-01
2025-04-25 22:54,SEATBELTS,Tank!,60416,25,2025-04,2025-04-01
2025-04-25 22:56,SEATBELTS,Waltz for Zizi,4054,25,2025-04,2025-04-01
2025-04-25 22:56,SEATBELTS,Cosmos,4714,25,2025-04,2025-04-01
2025-04-25 22:56,SEATBELTS,Bad Dog No Biscuits,9878,25,2025-04,2025-04-01
2025-04-25 22:56,SEATBELTS,Rush,82901,25,2025-04,2025-04-01
2025-04-25 22:56,SEATBELTS,Piano Black,2347,25,2025-04,2025-04-01
2025-04-25 22:56,SEATBELTS,Cat Blues,5653,25,2025-04,2025-04-01
2025-04-25 22:56,SEATBELTS,Too Good Too Bad,1921,25,2025-04,2025-04-01
2025-04-25 22:56,SEATBELTS,Space Lion,3051,25,2025-04,2025-04-01
2025-04-25 22:56,SEATBELTS,Pot City,1856,25,2025-04,2025-04-01
2025-04-25 22:56,SEATBELTS,Spokey Dokey,6037,25,2025-04,2025-04-01
2025-04-25 22:57,SEATBELTS,Car 24,8703,25,2025-04,2025-04-01
2025-04-25 22:57,Ghost,Umbra,18560,25,2025-04,2025-04-01
2025-04-26 01:12,Ghost,Umbra,5898,26,2025-04,2025-04-01
2025-04-26 01:17,Ghost,Lachryma,275411,26,2025-04,2025-04-01
2025-04-26 01:21,Ghost,Satanized,235832,26,2025-04,2025-04-01
2025-04-26 01:24,Ghost,Guiding Lights,203228,26,2025-04,2025-04-01
2025-04-26 01:38,Ghost,De Profundis Borealis,170205,26,2025-04,2025-04-01
2025-04-26 20:24,Ghost,De Profundis Borealis,101206,26,2025-04,2025-04-01
2025-04-26 23:59,Ghost,Cenotaph,256671,26,2025-04,2025-04-01
2025-04-27 00:05,Ghost,Missilia Amori,270189,27,2025-04,2025-04-01
2025-04-27 00:09,Primal Scream,Movin' on Up,227306,27,2025-04,2025-04-01
2025-04-27 00:14,Primal Scream,Slip Inside This House,313791,27,2025-04,2025-04-01
2025-04-27 00:17,Unknown Artist,Unknown Track,4545,27,2025-04,2025-04-01
2025-04-27 00:17,Primal Scream,"Don't Fight It, Feel It",175423,27,2025-04,2025-04-01
2025-04-27 00:17,Unknown Artist,Unknown Track,0,27,2025-04,2025-04-01
2025-04-27 05:22,Ghost,Spillways,147776,27,2025-04,2025-04-01
2025-04-27 05:48,Dire Straits,Money For Nothing - Remastered 1996,65751,27,2025-04,2025-04-01
2025-04-27 05:49,Dire Straits,Sultans Of Swing,37609,27,2025-04,2025-04-01
2025-04-27 05:49,Dire Straits,Walk Of Life - Remastered 1996,917,27,2025-04,2025-04-01
2025-04-27 05:53,Sting,Englishman In New York,30485,27,2025-04,2025-04-01
2025-04-27 05:53,The Police,Roxanne,41065,27,2025-04,2025-04-01
2025-04-27 05:54,The Police,So Lonely,35220,27,2025-04,2025-04-01
2025-04-27 05:54,The Police,Message In A Bottle,19328,27,2025-04,2025-04-01
2025-04-27 05:54,The Police,Every Breath You Take,8853,27,2025-04,2025-04-01
2025-04-27 05:55,Dire Straits,Your Latest Trick - Remastered 1996,8704,27,2025-04,2025-04-01
2025-04-27 05:55,The Police,Can't Stand Losing You,3135,27,2025-04,2025-04-01
2025-04-27 05:55,The Police,Can't Stand Losing You,23231,27,2025-04,2025-04-01
2025-04-27 05:55,The Police,"De Do Do Do, De Da Da Da",9173,27,2025-04,2025-04-01
2025-04-27 05:55,Dire Straits,Walk Of Life - Remastered 1996,682,27,2025-04,2025-04-01
2025-04-27 05:55,Dire Straits,Walk Of Life - Remastered 1996,12971,27,2025-04,2025-04-01
2025-04-27 05:56,The Police,Every Little Thing She Does Is Magic,9856,27,2025-04,2025-04-01
2025-04-27 05:56,The Police,Walking On The Moon,17768,27,2025-04,2025-04-01
2025-04-27 05:56,The Police,Don't Stand So Close To Me,10325,27,2025-04,2025-04-01
2025-04-27 05:56,The Police,"De Do Do Do, De Da Da Da",23062,27,2025-04,2025-04-01
2025-04-27 05:57,Dire Straits,Your Latest Trick - Remastered 1996,4394,27,2025-04,2025-04-01
2025-04-27 13:58,Dire Straits,Your Latest Trick - Remastered 1996,1920,27,2025-04,2025-04-01
2025-04-27 13:58,Dire Straits,Money For Nothing - Remastered 1996,832,27,2025-04,2025-04-01
2025-04-27 13:58,Dire Straits,Walk Of Life - Remastered 1996,789,27,2025-04,2025-04-01
2025-04-27 14:04,Dire Straits,So Far Away - Remastered 1996,306175,27,2025-04,2025-04-01
2025-04-27 14:11,Dire Straits,Money For Nothing - Remastered 1996,431311,27,2025-04,2025-04-01
2025-04-27 14:15,Ghost,Satanized,235828,27,2025-04,2025-04-01
2025-04-27 22:50,Ghost,Guiding Lights,203231,27,2025-04,2025-04-01
2025-04-27 22:54,Ghost,De Profundis Borealis,271564,27,2025-04,2025-04-01
2025-04-27 22:59,Ghost,Cenotaph,256668,27,2025-04,2025-04-01
2025-04-27 23:01,Ghost,Missilia Amori,122996,27,2025-04,2025-04-01
2025-04-28 00:15,Primal Scream,"Don't Fight It, Feel It",2005,28,2025-04,2025-04-01
2025-04-28 00:15,Ghost,Missilia Amori,10902,28,2025-04,2025-04-01
2025-04-28 00:17,Primal Scream,Higher Than the Sun - Higher Than the Orb Mix,117077,28,2025-04,2025-04-01
2025-04-28 00:18,Primal Scream,Inner Flight,74453,28,2025-04,2025-04-01
2025-04-28 00:54,Primal Scream,Come Together,789,28,2025-04,2025-04-01
2025-04-28 00:54,Black Eyed Peas,Bebot,41215,28,2025-04,2025-04-01
2025-04-28 19:00,Primal Scream,Come Together,26420,28,2025-04,2025-04-01
2025-04-28 19:00,Ghost,Satanized,2020,28,2025-04,2025-04-01
2025-04-28 19:03,Ghost,Guiding Lights,203210,28,2025-04,2025-04-01
2025-04-28 19:11,Ghost,De Profundis Borealis,271591,28,2025-04,2025-04-01
2025-04-28 20:18,Ghost,Cenotaph,250231,28,2025-04,2025-04-01
2025-04-29 21:30,Steven Wilson,Objects Outlive Us,960,29,2025-04,2025-04-01
2025-04-29 23:11,Steven Wilson,Objects Outlive Us,464114,29,2025-04,2025-04-01
2025-04-30 01:15,Ghost,Peacefield,339846,30,2025-04,2025-04-01
2025-04-30 01:29,Ghost,Lachryma,275420,30,2025-04,2025-04-01
2025-04-30 01:33,Ghost,Satanized,235840,30,2025-04,2025-04-01
2025-04-30 01:36,Ghost,Guiding Lights,203213,30,2025-04,2025-04-01
2025-04-30 01:40,Ghost,De Profundis Borealis,271592,30,2025-04,2025-04-01
2025-04-30 01:43,Ghost,Cenotaph,120310,30,2025-04,2025-04-01
2025-04-30 13:38,Ghost,Cenotaph,18158,30,2025-04,2025-04-01
2025-04-30 13:39,Ghost,Mary On A Cross - slowed + reverb,55679,30,2025-04,2025-04-01
2025-04-30 13:39,Ghost,Missilia Amori,1365,30,2025-04,2025-04-01
2025-04-30 16:43,Ghost,Cenotaph,640,30,2025-04,2025-04-01
2025-04-30 16:43,Ghost,Missilia Amori,1941,30,2025-04,2025-04-01
2025-04-30 16:43,Tribal Seeds,Moonlight,10837,30,2025-04,2025-04-01
2025-04-30 16:44,Ghost,Cenotaph,1023,30,2025-04,2025-04-01
2025-04-30 18:33,Ghost,Cenotaph,255894,30,2025-04,2025-04-01
2025-04-30 18:38,Ghost,Missilia Amori,270718,30,2025-04,2025-04-01
2025-04-30 19:15,Ghost,Marks Of The Evil One,80476,30,2025-04,2025-04-01
2025-04-30 19:16,Dire Straits,So Far Away - Remastered 1996,75603,30,2025-04,2025-04-01
2025-04-30 19:17,Winona Riders,Dopamina,11797,30,2025-04,2025-04-01
2025-04-30 19:17,Dire Straits,Ride Across The River - Remastered 1996,49918,30,2025-04,2025-04-01
2025-04-30 19:17,Dire Straits,Why Worry - Remastered 1996,19285,30,2025-04,2025-04-01
2025-04-30 19:17,Winona Riders,¿Así Que Te Gusta Hacerte El Lou Reed?,2368,30,2025-04,2025-04-01
2025-04-30 19:18,Winona Riders,680/680,5077,30,2025-04,2025-04-01
2025-04-30 19:18,Winona Riders,Separados Al Nacer,4844,30,2025-04,2025-04-01
2025-04-30 19:18,Winona Riders,Abstinencia,12202,30,2025-04,2025-04-01
2025-04-30 19:18,Winona Riders,¿Así Que Te Gusta Hacerte El Lou Reed?,26623,30,2025-04,2025-04-01
2025-04-30 19:19,Winona Riders,La Cura (Los Chicos También Lloran),5333,30,2025-04,2025-04-01
2025-04-30 19:19,Primal Scream,Movin' on Up,5803,30,2025-04,2025-04-01
2025-04-30 19:19,Primal Scream,Movin' on Up,1536,30,2025-04,2025-04-01
2025-04-30 19:19,Winona Riders,680/680,16853,30,2025-04,2025-04-01
2025-04-30 19:19,Primal Scream,Higher Than the Sun - Higher Than the Orb Mix,3307,30,2025-04,2025-04-01
2025-04-30 19:28,Primal Scream,Movin' on Up,188854,30,2025-04,2025-04-01
2025-04-30 20:00,Primal Scream,Slip Inside This House,254309,30,2025-04,2025-04-01
2025-04-30 20:01,Primal Scream,Movin' on Up,39445,30,2025-04,2025-04-01
2025-04-30 20:05,Ghost,Cenotaph,256661,30,2025-04,2025-04-01
2025-04-30 20:10,Ghost,Missilia Amori,270743,30,2025-04,2025-04-01
2025-04-30 20:14,Ghost,Marks Of The Evil One,254196,30,2025-04,2025-04-01
2025-04-30 20:42,Ghost,Umbra,2919,30,2025-04,2025-04-01
2025-04-30 20:44,Unknown Artist,Unknown Track,0,30,2025-04,2025-04-01
2025-04-30 20:44,Unknown Artist,Unknown Track,4858,30,2025-04,2025-04-01
2025-04-30 20:44,Ghost,Umbra,152321,30,2025-04,2025-04-01
2025-04-30 22:20,Bandalos Chinos,Una Señal,179213,30,2025-04,2025-04-01
2025-04-30 22:25,Ghost,Lachryma,276400,30,2025-04,2025-04-01
2025-05-01 02:50,Iron Maiden,Invaders - 2015 Remaster,132983,1,2025-05,2025-05-01
2025-05-01 02:54,Iron Maiden,Invaders - 2015 Remaster,205370,1,2025-05,2025-05-01
2025-05-01 16:18,Jamiroquai,(Don't) Give Hate a Chance,121318,1,2025-05,2025-05-01
2025-05-01 18:13,Jamiroquai,(Don't) Give Hate a Chance,178872,1,2025-05,2025-05-01
2025-05-01 18:13,Unknown Artist,Unknown Track,15386,1,2025-05,2025-05-01
2025-05-01 18:15,Ghost,De Profundis Borealis,147030,1,2025-05,2025-05-01
2025-05-01 18:19,Jamiroquai,Cosmic Girl - Remastered 2013,244146,1,2025-05,2025-05-01
2025-05-01 18:24,Winona Riders,680/680,255835,1,2025-05,2025-05-01
2025-05-01 18:29,Bandalos Chinos,El Ritmo,309880,1,2025-05,2025-05-01
2025-05-01 18:31,Doechii,STANKA POOH,121000,1,2025-05,2025-05-01
2025-05-01 18:31,Unknown Artist,Unknown Track,2925,1,2025-05,2025-05-01
2025-05-01 18:31,Unknown Artist,Unknown Track,7600,1,2025-05,2025-05-01
2025-05-01 19:24,Unknown Artist,Unknown Track,7602,1,2025-05,2025-05-01
2025-05-01 19:25,Led Zeppelin,Good Times Bad Times - 1993 Remaster,32958,1,2025-05,2025-05-01
2025-05-01 21:36,Led Zeppelin,Good Times Bad Times - 1993 Remaster,162203,1,2025-05,2025-05-01
2025-05-01 21:40,Ghost,The Future Is A Foreign Land,225224,1,2025-05,2025-05-01
2025-05-01 21:44,Dillom,Cirugía (Portal Sessions),218952,1,2025-05,2025-05-01
2025-05-01 21:49,The Who,Eminence Front,339106,1,2025-05,2025-05-01
2025-05-01 21:54,Unknown Artist,Unknown Track,3996,1,2025-05,2025-05-01
2025-05-01 21:54,Unknown Artist,Unknown Track,6974,1,2025-05,2025-05-01
2025-05-01 21:54,Spinetta Y Los Socios Del Desierto,Los Duendes,286693,1,2025-05,2025-05-01
2025-05-01 21:57,El Kuelgue,La Curva,166275,1,2025-05,2025-05-01
2025-05-01 22:24,Winona Riders,Dopamina,338231,1,2025-05,2025-05-01
2025-05-01 22:28,Ghost,Guiding Lights,203235,1,2025-05,2025-05-01
2025-05-01 22:33,Ghost,De Profundis Borealis,271591,1,2025-05,2025-05-01
2025-05-01 22:37,Ghost,Cenotaph,256656,1,2025-05,2025-05-01
2025-05-01 22:44,Ghost,Missilia Amori,186100,1,2025-05,2025-05-01
2025-05-01 23:08,Ghost,Peacefield,339810,1,2025-05,2025-05-01
2025-05-01 23:13,Ghost,Lachryma,275433,1,2025-05,2025-05-01
2025-05-01 23:17,Ghost,Satanized,235803,1,2025-05,2025-05-01
2025-05-01 23:20,Ghost,Guiding Lights,203233,1,2025-05,2025-05-01
2025-05-01 23:20,Ghost,De Profundis Borealis,8743,1,2025-05,2025-05-01
2025-05-01 23:25,Ghost,De Profundis Borealis,262860,1,2025-05,2025-05-01
2025-05-01 23:29,Ghost,Cenotaph,256642,1,2025-05,2025-05-01
